fid,nome,geometriaaproximada,geocodigo,anodereferencia
737,Bonfim,Não,"1400159",
738,Caracaraí,Não,"1400209",
739,Iracema,Não,"1400282",
740,Amapá,Não,"1600105",
741,Presidente Nereu,Não,"4214102",
742,Novo Triunfo,Não,"2923050",
743,Santa Tereza do Tocantins,Não,"1719004",
744,Nova Guarita,Não,"5108808",
745,Malhada dos Bois,Não,"2803807",
746,Nova Bandeirantes,Não,"5106158",
747,Cedro de São João,Não,"2801603",
748,Canudos,Não,"2906824",
749,Alto Parnaíba,Não,"2100501",
750,Nossa Senhora da Glória,Não,"2804508",
751,Matupá,Não,"5105606",
752,Afonso Cunha,Não,"2100105",
753,Bandeirantes do Tocantins,Não,"1703057",
754,São Sebastião do Umbuzeiro,Não,"2515203",
755,Brasilândia do Tocantins,Não,"1703602",
756,Carnaubeira da Penha,Não,"2603926",
757,Caruaru,Não,"2604106",
758,Santa Cruz,Não,"2612455",
759,Santa Filomena,Não,"2612554",
760,Ribeiro Gonçalves,Não,"2208908",
761,Brejo da Madre de Deus,Não,"2602605",
762,São Bento do Tocantins,Não,"1720101",
763,Colinas do Tocantins,Não,"1705508",
764,Campo Alegre do Fidalgo,Não,"2202117",
765,Betânia,Não,"2601805",
766,Conceição do Araguaia,Não,"1502707",
767,Redenção,Não,"1506138",
768,Pequizeiro,Não,"1716653",
769,Palmeirante,Não,"1715705",
770,Baixa Grande do Ribeiro,Não,"2201150",
771,Bernardo Sayão,Não,"1703206",
772,Bom Jesus,Não,"2401701",
773,Floresta do Araguaia,Não,"1503044",
774,João Lisboa,Não,"2105500",
775,Tasso Fragoso,Não,"2112001",
776,Sambaíba,Não,"2109700",
777,Guajará,Não,"1301654",
778,Arapoema,Não,"1702307",
779,Aroeiras,Não,"2501302",
780,Nova Olinda,Não,"1714880",
781,Pau D'Arco,Não,"1505551",
782,Bom Jardim,Não,"2602209",
783,Santa Cecília,Não,"2513158",
784,Alcantil,Não,"2500536",
785,Aliança,Não,"2600708",
786,Eirunepé,Não,"1301407",
787,Mâncio Lima,Não,"1200336",
788,Filadélfia,Não,"1707702",
789,Balsas,Não,"2101400",
790,Pau D'Arco,Não,"1716307",
791,Ipixuna,Não,"1301803",
792,Itaueira,Não,"2205102",
793,São José do Egito,Não,"2613602",
794,Gado Bravo,Não,"2506251",
795,Benedito Leite,Não,"2101806",
796,São Félix de Balsas,Não,"2110807",
797,Chapadinha,Não,"2103208",
798,São Francisco do Piauí,Não,"2209708",
799,Campina Grande,Não,"2504009",
800,Goianésia do Pará,Não,"1503093",
801,Santa Luzia,Não,"2110005",
802,Dom Eliseu,Não,"1502939",
803,Conceição do Lago-Açu,Não,"2103554",
804,Matões do Norte,Não,"2106631",
805,São Mateus do Maranhão,Não,"2111508",
806,Tufilândia,Não,"2112274",
807,Pirapemas,Não,"2108801",
808,Itaipava do Grajaú,Não,"2105351",
809,Barra do Corda,Não,"2101608",
810,Altinho,Não,"2600807",
811,São Luís Gonzaga do Maranhão,Não,"2111409",
812,Satubinha,Não,"2111722",
813,Bacabal,Não,"2101202",
814,Joselândia,Não,"2105609",
815,Paraí,Não,"4314001",
816,São Jorge,Não,"4318440",
817,Augusto Pestana,Não,"4301503",
818,Alpestre,Não,"4300505",
819,Pejuçara,Não,"4314308",
820,Santo Cristo,Não,"4317905",
821,São Geraldo do Araguaia,Não,"1507458",
822,Sucupira do Riachão,Não,"2111953",
823,Rio dos Índios,Não,"4315552",
824,Santa Tereza do Oeste,Não,"4124020",
825,Erval Velho,Não,"4205209",
826,Itá,Não,"4208005",
827,Gonçalves Dias,Não,"2104404",
828,Lagoa Grande do Maranhão,Não,"2105963",
829,Esperantinópolis,Não,"2104008",
830,Pedreiras,Não,"2108207",
831,São João do Soter,Não,"2111078",
832,Açailândia,Não,"2100055",
833,Arame,Não,"2100956",
834,Cidelândia,Não,"2103257",
835,Tanque do Piauí,Não,"2210979",
836,Palmeiras,Não,"2923506",
837,Botuverá,Não,"4202701",
838,Monte Carlo,Não,"4211058",
839,Tangará,Não,"4217907",
840,Alecrim,Não,"4300307",
841,Tuparendi,Não,"4322301",
842,Ribamar Fiquene,Não,"2109551",
843,São Martinho,Não,"4319109",
844,Áurea,Não,"4301552",
845,Três Palmeiras,Não,"4321857",
846,Campinas do Sul,Não,"4303806",
847,Ponte Preta,Não,"4314787",
848,Caxias,Não,"2103000",
849,José de Freitas,Não,"2205508",
850,Bom Jesus das Selvas,Não,"2102036",
851,Buriticupu,Não,"2102325",
852,Marajá do Sena,Não,"2106359",
853,Itaituba,Não,"1503606",
854,Tapauá,Não,"1304104",
855,Altamira,Não,"1500602",
856,Anori,Não,"1300102",
857,Muricilândia,Não,"1713957",
858,Borba,Não,"1300805",
859,Bom Jardim,Não,"2102002",
860,Coari,Não,"1301209",
861,Nova Olinda do Norte,Não,"1303106",
862,Careiro,Não,"1301100",
863,Autazes,Não,"1300300",
864,Alto Alegre do Pindaré,Não,"2100477",
865,Canutama,Não,"1300904",
866,Pauini,Não,"1303502",
867,Pacajá,Não,"1505486",
868,Babaçulândia,Não,"1703008",
869,São Raimundo das Mangabeiras,Não,"2111607",
870,Apuí,Não,"1300144",
871,Jacareacanga,Não,"1503754",
872,Água Branca,Não,"2200202",
873,Atalaia do Norte,Não,"1300201",
874,Serra Redonda,Não,"2515807",
875,Xinguara,Não,"1508407",
876,Salgadinho,Não,"2513000",
877,Feira Nova do Maranhão,Não,"2104073",
878,Montadas,Não,"2509503",
879,Carmolândia,Não,"1703883",
880,Junco do Seridó,Não,"2507804",
881,Capitão Poço,Não,"1502301",
882,São Pedro dos Crentes,Não,"2111573",
883,Piraquê,Não,"1717206",
884,Turilândia,Não,"2112456",
885,Manaus,Não,"1302603",
886,Garrafão do Norte,Não,"1503077",
887,Maraã,Não,"1302801",
888,Irituia,Não,"1503507",
889,Porto de Moz,Não,"1505908",
890,Cachoeira do Piriá,Não,"1501956",
891,Tucumã,Não,"1508084",
892,Cuitegi,Não,"2505204",
893,São Domingos do Azeitão,Não,"2110658",
894,Formosa da Serra Negra,Não,"2104099",
895,Piçarra,Não,"1505635",
896,Cajazeiras do Piauí,Não,"2202075",
897,Pedra Lavrada,Não,"2511103",
898,Borborema,Não,"2502706",
899,Canaã dos Carajás,Não,"1502152",
900,Mirador,Não,"2106706",
901,Sítio Novo,Não,"2111805",
902,Curionópolis,Não,"1502772",
903,São João do Paraíso,Não,"2111052",
904,Xambioá,Não,"1722107",
905,Palmeiras do Tocantins,Não,"1713809",
906,Riachinho,Não,"1718550",
907,Parauapebas,Não,"1505536",
908,Porto Franco,Não,"2109007",
909,Nova Floresta,Não,"2510105",
910,Serra de São Bento,Não,"2413300",
911,Senador La Rocque,Não,"2111763",
912,Governador Eugênio Barros,Não,"2104602",
913,Araguatins,Não,"1702208",
914,São João do Araguaia,Não,"1507508",
915,Santo Antônio dos Milagres,Não,"2209450",
916,Grajaú,Não,"2104800",
917,Lajeado Novo,Não,"2105989",
918,Beneditinos,Não,"2201606",
919,Parnarama,Não,"2107803",
920,Matões,Não,"2106607",
921,Passagem Franca,Não,"2107902",
922,Passagem,Não,"2409209",
923,São José do Brejo do Cruz,Não,"2514651",
924,Novo Aripuanã,Não,"1303304",
925,Palestina do Pará,Não,"1505494",
926,Tuntum,Não,"2112308",
927,Pirambu,Não,"2805307",
928,Águas Mornas,Não,"4200606",
929,Três de Maio,Não,"4321808",
930,São João da Urtiga,Não,"4318424",
931,Pé de Serra,Não,"2924058",
932,General Carneiro,Não,"5103908",
933,Cosmópolis,Não,"3512803",
934,Santo Antônio do Retiro,Não,"3160454",
935,São Pedro do Piauí,Não,"2210508",
936,Nova União,Não,"1101435",
937,Acará,Não,"1500206",
938,São Geraldo do Baixio,Não,"3161650",
939,São João da Mata,Não,"3162302",
940,Buriti Bravo,Não,"2102309",
941,São Francisco do Brejão,Não,"2110856",
942,Anapu,Não,"1500859",
943,Trairão,Não,"1508050",
944,Davinópolis,Não,"2103752",
945,Barcelos,Não,"1300409",
946,Santa Isabel do Rio Negro,Não,"1303601",
947,São Luiz,Não,"1400605",
948,Rorainópolis,Não,"1400472",
949,São João da Baliza,Não,"1400506",
950,Alenquer,Não,"1500404",
951,Caroebe,Não,"1400233",
952,Almeirim,Não,"1500503",
953,Ponta de Pedras,Não,"1505700",
954,São Miguel do Guamá,Não,"1507607",
955,Ourém,Não,"1505403",
956,Pedro Régis,Não,"2512721",
957,Westfália,Não,"4323770",
958,Gandu,Não,"2911204",
959,Itaparica,Não,"2916104",
960,Barra Mansa,Não,"3300407",
961,Barra do Piraí,Não,"3300308",
962,Turiaçu,Não,"2112407",
963,São Bernardo,Não,"2110609",
964,Manaquiri,Não,"1302553",
965,Iranduba,Não,"1301852",
966,Igarapé Grande,Não,"2105203",
967,Fonte Boa,Não,"1301605",
968,Rio Preto da Eva,Não,"1303569",
969,Ipixuna do Pará,Não,"1503457",
970,Cajari,Não,"2102507",
971,Monção,Não,"2106904",
972,Zé Doca,Não,"2114007",
973,São João do Carú,Não,"2111029",
974,Caapiranga,Não,"1300839",
975,Codajás,Não,"1301308",
976,Presidente Juscelino,Não,"2109205",
977,Baião,Não,"1501204",
978,Pedro do Rosário,Não,"2108256",
979,Araguanã,Não,"2100873",
980,Nova Olinda do Maranhão,Não,"2107357",
981,Manacapuru,Não,"1302504",
982,Urucurituba,Não,"1304401",
983,Rosário,Não,"2109601",
984,Matias Olímpio,Não,"2206100",
985,Pindaré-Mirim,Não,"2108504",
986,Mata Roma,Não,"2106409",
987,Ulianópolis,Não,"1508126",
988,Jurema,Não,"2205532",
989,Cantanhede,Não,"2102705",
990,Brasil Novo,Não,"1501725",
991,Paragominas,Não,"1505502",
992,Anapurus,Não,"2100808",
993,Olho d'Água das Flores,Não,"2705705",
994,Vitória do Mearim,Não,"2112902",
995,Satuba,Não,"2708907",
996,Silves,Não,"1304005",
997,São Vicente Ferrer,Não,"2111706",
998,Itapiranga,Não,"1302009",
999,Glória,Não,"2911402",
1000,Duque Bacelar,Não,"2103901",
1001,Jordão,Não,"1200328",
1002,Pedra,Não,"2610806",
1003,Santa Filomena,Não,"2209203",
1004,Olho d'Água do Casado,Não,"2705804",
1005,Guarantã do Norte,Não,"5104104",
1006,Monteirópolis,Não,"2705408",
1007,Delmiro Gouveia,Não,"2702405",
1008,Bujari,Não,"1200138",
1009,Novo Progresso,Não,"1505031",
1010,Paranaíta,Não,"5106299",
1011,Apiacás,Não,"5100805",
1012,Santa Rosa do Purus,Não,"1200435",
1013,Macururé,Não,"2919900",
1014,Abreulândia,Não,"1700251",
1015,Rio dos Bois,Não,"1718709",
1016,Itapuã do Oeste,Não,"1101104",
1017,Candeias do Jamari,Não,"1100809",
1018,Messias,Não,"2705200",
1019,Iati,Não,"2606507",
1020,Itaíba,Não,"2607505",
1021,Canapi,Não,"2701605",
1022,Mata Grande,Não,"2705002",
1023,Tupirama,Não,"1721257",
1024,Petrolândia,Não,"2611002",
1025,Planalto da Serra,Não,"5106455",
1026,Caraíbas,Não,"2906899",
1027,Cajuri,Não,"3110202",
1028,Augusto de Lima,Não,"3104809",
1029,Nilópolis,Não,"3303203",
1030,Bonito,Não,"5002209",
1031,Coluna,Não,"3116803",
1032,Buíque,Não,"2602803",
1033,Gravatá,Não,"2606408",
1034,Ibimirim,Não,"2606606",
1035,Presidente Kennedy,Não,"1718402",
1036,Tupanatinga,Não,"2615805",
1037,Iguaí,Não,"2913507",
1038,Presidente Jânio Quadros,Não,"2925709",
1039,Palhoça,Não,"4211900",
1040,Garopaba,Não,"4205704",
1041,Barra do Bugres,Não,"5101704",
1042,Mineiros,Não,"5213103",
1043,Denise,Não,"5103452",
1044,Poções,Não,"2925105",
1045,Nortelândia,Não,"5106000",
1046,Planalto,Não,"2925006",
1047,Caculé,Não,"2905008",
1048,Arenápolis,Não,"5101308",
1049,Nova Lacerda,Não,"5106182",
1050,Licínio de Almeida,Não,"2919405",
1051,São João d'Aliança,Não,"5220009",
1052,Uruçuca,Não,"2932705",
1053,Aracatu,Não,"2902005",
1054,Juvenília,Não,"3136959",
1055,Nobres,Não,"5105903",
1056,Mambaí,Não,"5212709",
1057,Santo Afonso,Não,"5107263",
1058,Buritinópolis,Não,"5203962",
1059,Boa Nova,Não,"2903706",
1060,Santa Terezinha de Goiás,Não,"5219704",
1061,Nova Iguaçu de Goiás,Não,"5214879",
1062,Simolândia,Não,"5220686",
1063,Caetanos,Não,"2905156",
1064,Posse,Não,"5218300",
1065,Bom Jesus da Serra,Não,"2903953",
1066,Nova Marilândia,Não,"5108857",
1067,Ibiassucê,Não,"2912004",
1068,São Gonçalo,Não,"3304904",
1069,Rio Grande,Não,"4315602",
1070,Tanhaçu,Não,"2931004",
1071,Lagoa Real,Não,"2918753",
1072,Parnamirim,Não,"2403251",
1073,Chavantes,Não,"3557204",
1074,Bertópolis,Não,"3106606",
1075,Epitaciolândia,Não,"1200252",
1076,Garruchos,Não,"4308656",
1077,Santo Antônio das Missões,Não,"4317707",
1078,Juruá,Não,"1302207",
1079,Normandia,Não,"1400407",
1080,Cantá,Não,"1400175",
1081,Mucajaí,Não,"1400308",
1082,Boa Vista,Não,"1400100",
1083,Manduri,Não,"3528601",
1084,Rafard,Não,"3542107",
1085,Conchas,Não,"3512308",
1086,Prado Ferreira,Não,"4120333",
1087,Capela,Não,"2701704",
1088,Naviraí,Não,"5005707",
1089,Córrego do Bom Jesus,Não,"3119906",
1090,Consolação,Não,"3118502",
1091,Teodoro Sampaio,Não,"3554300",
1092,Mogi Mirim,Não,"3530805",
1093,Santa Maria da Serra,Não,"3547007",
1094,Dois Córregos,Não,"3514106",
1095,Borda da Mata,Não,"3108305",
1096,Corumbataí,Não,"3512704",
1097,São José do Alegre,Não,"3163201",
1098,Espírito Santo do Pinhal,Não,"3515186",
1099,Socorro,Não,"3552106",
1100,Presidente Bernardes,Não,"3541208",
1101,Vera Cruz,Não,"3556602",
1102,Oscar Bressane,Não,"3534500",
1103,São Pedro do Turvo,Não,"3550506",
1104,Ocauçu,Não,"3533700",
1105,Lupércio,Não,"3527801",
1106,Piratininga,Não,"3539400",
1107,Marília,Não,"3529005",
1108,São Pedro,Não,"3550407",
1109,Torrinha,Não,"3554706",
1110,Paraguaçu Paulista,Não,"3535507",
1111,Quatis,Não,"3304128",
1112,Rio das Flores,Não,"3304508",
1113,Bocaina de Minas,Não,"3107208",
1114,Valença,Não,"3306107",
1115,Vassouras,Não,"3306206",
1116,Conchal,Não,"3512209",
1117,Mogi Guaçu,Não,"3530706",
1118,Petrópolis,Não,"3303906",
1119,Irapuru,Não,"3521606",
1120,Maria da Fé,Não,"3139904",
1121,Piranguinho,Não,"3151008",
1122,Santa Rita do Sapucaí,Não,"3159605",
1123,Fátima do Sul,Não,"5003801",
1124,Deodápolis,Não,"5003454",
1125,Cachoeira de Minas,Não,"3109709",
1126,São Sebastião do Rio Verde,Não,"3164902",
1127,Marabá Paulista,Não,"3528700",
1128,Nova Colinas,Não,"2107258",
1129,Álvares Machado,Não,"3501301",
1130,Jacutinga,Não,"3134905",
1131,Passa Vinte,Não,"3147808",
1132,Jaru,Não,"1100114",
1133,Itirapina,Não,"3523602",
1134,São José do Xingu,Não,"5107354",
1135,Aripuanã,Não,"5101407",
1136,Duque de Caxias,Não,"3301702",
1137,Ubirajara,Não,"3555505",
1138,Martinópolis,Não,"3529203",
1139,Nantes,Não,"3532157",
1140,Leme,Não,"3526704",
1141,São José do Vale do Rio Preto,Não,"3305158",
1142,Agudos,Não,"3500709",
1143,Itajubá,Não,"3132404",
1144,Caarapó,Não,"5002407",
1145,Presidente Prudente,Não,"3541406",
1146,Andradas,Não,"3102605",
1147,Baependi,Não,"3104908",
1148,Natércia,Não,"3144409",
1149,Guariba,Não,"3518602",
1150,Guapimirim,Não,"3301850",
1151,Socorro do Piauí,Não,"2210904",
1152,Santo Antônio de Pádua,Não,"3304706",
1153,Delfim Moreira,Não,"3121100",
1154,Lutécia,Não,"3527900",
1155,Taciba,Não,"3552908",
1156,Brotas,Não,"3507902",
1157,Queluz,Não,"3541901",
1158,São João do Pau d'Alho,Não,"3549300",
1159,João Ramalho,Não,"3525607",
1160,Narandiba,Não,"3532207",
1161,Conceição da Aparecida,Não,"3117108",
1162,Duartina,Não,"3514502",
1163,Anaurilândia,Não,"5000807",
1164,Rosana,Não,"3544251",
1165,Laguna Carapã,Não,"5005251",
1166,Garça,Não,"3516705",
1167,Bauru,Não,"3506003",
1168,Ouro Fino,Não,"3146008",
1169,Presidente Alves,Não,"3541109",
1170,Antônio Carlos,Não,"3102902",
1171,Descoberto,Não,"3121308",
1172,Dobrada,Não,"3514007",
1173,Clementina,Não,"3511904",
1174,Taquaritinga,Não,"3553708",
1175,Rubiácea,Não,"3544400",
1176,Gabriel Monteiro,Não,"3516507",
1177,Salmourão,Não,"3545100",
1178,Dracena,Não,"3514403",
1179,Novo Horizonte,Não,"3533502",
1180,Itajobi,Não,"3521903",
1181,Alfenas,Não,"3101607",
1182,Glicério,Não,"3517109",
1183,Braúna,Não,"3507704",
1184,Borborema,Não,"3507407",
1185,Elói Mendes,Não,"3123601",
1186,Divisa Nova,Não,"3122405",
1187,Ibertioga,Não,"3129400",
1188,Piedade do Rio Grande,Não,"3150307",
1189,Caconde,Não,"3508702",
1190,Itutinga,Não,"3134509",
1191,Carrancas,Não,"3114600",
1192,Guararapes,Não,"3518206",
1193,Carmo da Cachoeira,Não,"3113909",
1194,Motuca,Não,"3532058",
1195,Guatapará,Não,"3518859",
1196,Cabo Verde,Não,"3109501",
1197,Araçatuba,Não,"3502804",
1198,Pradópolis,Não,"3540903",
1199,Mococa,Não,"3530508",
1200,Cataguases,Não,"3115300",
1201,Adamantina,Não,"3500105",
1202,Itápolis,Não,"3522703",
1203,Guaiçara,Não,"3517208",
1204,Santa Rosa de Viterbo,Não,"3547601",
1205,Tapiratiba,Não,"3553609",
1206,Fernando Prestes,Não,"3515608",
1207,Ouro Verde,Não,"3534807",
1208,Flórida Paulista,Não,"3516002",
1209,Santa Mercedes,Não,"3547106",
1210,São João del Rei,Não,"3162500",
1211,Cravinhos,Não,"3513108",
1212,Luís Antônio,Não,"3527603",
1213,Santa Adélia,Não,"3545605",
1214,Monte Belo,Não,"3143005",
1215,Santos Dumont,Não,"3160702",
1216,Cachoeira Paulista,Não,"3508603",
1217,Matão,Não,"3529302",
1218,Piacatu,Não,"3537701",
1219,Votuporanga,Não,"3557105",
1220,Brasiléia,Não,"1200104",
1221,Lavras,Não,"3138203",
1222,Puxinanã,Não,"2512408",
1223,Barbacena,Não,"3105608",
1224,Boa Esperança do Sul,Não,"3506706",
1225,Marapoama,Não,"3528858",
1226,Carmo,Não,"3301207",
1227,Pacaembu,Não,"3534906",
1228,Andrelândia,Não,"3102803",
1229,Mar de Espanha,Não,"3139805",
1230,Gavião Peixoto,Não,"3516853",
1231,Vila Nova dos Martírios,Não,"2112852",
1232,Cássia dos Coqueiros,Não,"3510906",
1233,Marabá,Não,"1504208",
1234,Carmo de Minas,Não,"3114105",
1235,Caiuá,Não,"3509106",
1236,Ponta Porã,Não,"5006606",
1237,Itaporã,Não,"5004502",
1238,Pindorama,Não,"3538105",
1239,Guaraçaí,Não,"3517802",
1240,Alterosa,Não,"3102001",
1241,Barrinha,Não,"3505609",
1242,Ressaquinha,Não,"3154408",
1243,Presidente Venceslau,Não,"3541505",
1244,Alfredo Marcondes,Não,"3500808",
1245,Vargem Grande do Sul,Não,"3556404",
1246,Aperibé,Não,"3300159",
1247,Santa Rita do Pardo,Não,"5007554",
1248,Nova Independência,Não,"3533205",
1249,Prados,Não,"3152709",
1250,Boa Esperança,Não,"3107109",
1251,Ariranha,Não,"3503703",
1252,Miraí,Não,"3142205",
1253,Campo Largo do Piauí,Não,"2202174",
1254,Piquerobi,Não,"3538303",
1255,Cafelândia,Não,"3508801",
1256,Barroso,Não,"3105905",
1257,Santo Antônio da Alegria,Não,"3547908",
1258,Sertãozinho,Não,"3551702",
1259,Cabeceiras do Piauí,Não,"2202059",
1260,Potirendaba,Não,"3540804",
1261,Conceição da Barra de Minas,Não,"3115201",
1262,Castilho,Não,"3511003",
1263,Carmo do Rio Claro,Não,"3114402",
1264,Propriá,Não,"2805703",
1265,Laguna,Não,"4209409",
1266,Balneário Pinhal,Não,"4301636",
1267,Candiota,Não,"4304358",
1268,Bombinhas,Não,"4202453",
1269,Penha,Não,"4212502",
1270,Nova Iorque,Não,"2107308",
1271,Boa Vista do Buricá,Não,"4302204",
1272,Coronel Bicaco,Não,"4305900",
1273,Constantina,Não,"4305801",
1274,Umbaúba,Não,"2807600",
1275,Embu-Guaçu,Não,"3515103",
1276,Dores do Rio Preto,Não,"3202009",
1277,Baraúna,Não,"2501534",
1278,Colorado,Não,"4305603",
1279,Urussanga,Não,"4219002",
1280,Lagoa dos Três Cantos,Não,"4311270",
1281,Entre-Ijuís,Não,"4306932",
1282,Alegria,Não,"4300455",
1283,Centenário,Não,"4305116",
1284,São Domingos do Sul,Não,"4318051",
1285,Rondinha,Não,"4316204",
1286,Ernestina,Não,"4307054",
1287,Santo Antônio,Não,"2411502",
1288,Miguel Leão,Não,"2206308",
1289,Carandaí,Não,"3113206",
1290,Getulina,Não,"3517000",
1291,Pongaí,Não,"3540101",
1292,Itaocara,Não,"3302106",
1293,Caldas,Não,"3110301",
1294,Guarantã,Não,"3518107",
1295,Monsenhor Paulo,Não,"3142601",
1296,Frei Paulo,Não,"2802304",
1297,Ribeirão dos Índios,Não,"3543238",
1298,Amajari,Não,"1400027",
1299,Pacaraima,Não,"1400456",
1300,Uiramutã,Não,"1400704",
1301,Iacri,Não,"3519204",
1302,Casa Branca,Não,"3510807",
1303,Caracol,Não,"5002803",
1304,Caratinga,Não,"3113404",
1305,Conceição de Macabu,Não,"3301405",
1306,Quissamã,Não,"3304151",
1307,Quintana,Não,"3542008",
1308,Liberdade,Não,"3138500",
1309,Santa Rita de Caldas,Não,"3159209",
1310,Funilândia,Não,"3127206",
1311,Paraopeba,Não,"3147402",
1312,Santa Cruz da Conceição,Não,"3546207",
1313,Analândia,Não,"3502002",
1314,Espírito Santo do Dourado,Não,"3124401",
1315,Bocaina,Não,"3506805",
1316,Dourado,Não,"3514304",
1317,Ribeirão Bonito,Não,"3542909",
1318,Pirassununga,Não,"3539301",
1319,Aguaí,Não,"3500303",
1320,Santa Bárbara do Monte Verde,Não,"3157278",
1321,Santa Rita de Jacutinga,Não,"3159308",
1322,São Sebastião da Bela Vista,Não,"3164407",
1323,Soledade de Minas,Não,"3167806",
1324,Divinolândia,Não,"3513900",
1325,Flora Rica,Não,"3515806",
1326,Batayporã,Não,"5002001",
1327,Antônio João,Não,"5000906",
1328,Nova Alvorada do Sul,Não,"5006002",
1329,Boracéia,Não,"3507308",
1330,Rinópolis,Não,"3543808",
1331,Pirapetinga,Não,"3151107",
1332,Bias Fortes,Não,"3106804",
1333,Luiziânia,Não,"3527702",
1334,Muniz Ferreira,Não,"2922201",
1335,Santo Amaro da Imperatriz,Não,"4215703",
1336,Alfredo Wagner,Não,"4200705",
1337,Não-Me-Toque,Não,"4312658",
1338,David Canabarro,Não,"4306304",
1339,Itapiranga,Não,"4208401",
1340,Vitor Meireles,Não,"4219358",
1341,Treze Tílias,Não,"4218509",
1342,Ibirajuba,Não,"2606705",
1343,Monte Belo do Sul,Não,"4312385",
1344,Marcionílio Souza,Não,"2920809",
1345,Lençóis,Não,"2919306",
1346,Maracás,Não,"2920502",
1347,Andaraí,Não,"2901304",
1348,Sete Quedas,Não,"5007703",
